P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980719::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980720::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980721::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980722::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980723::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980724::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980725::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980726::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980727::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980728::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980729::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980730::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980731::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980801::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980802::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980803::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980804::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980805::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980806::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980807::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980808::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980809::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980810::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980811::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980812::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980813::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980814::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980815::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980816::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980817::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980818::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980819::1.0
